ano_eleicao;sigla_uf;nome_municipio;descricao_cargo;num_turno;numero_zona;sigla_partido;nome_candidato;nome_urna_candidato;numero_cand;desc_sit_cand_superior;desc_sit_candidato;desc_sit_cand_tot;total_votos
2012;AC;RODRIGUES ALVES;PREFEITO;1;4;PP;FRANCISCO VAGNER DE SANTANA AMORIM;DEDA;11;APTO;INDEFERIDO COM RECURSO;NÃO ELEITO;0
2012;AC;SANTA ROSA DO PURUS;PREFEITO;1;3;PSDB;RIVELINO DA SILVA MOTA;RIVELINO MOTA;45;APTO;DEFERIDO;ELEITO;1088
2012;AC;SANTA ROSA DO PURUS;PREFEITO;1;3;PT;JOSÉ BRASIL BARBOSA DA SILVA;ZÉ BRASIL;13;APTO;DEFERIDO;NÃO ELEITO;1005
2012;AC;SENADOR GUIOMARD;PREFEITO;1;8;PSDB;JAMES PEREIRA DA SILVA;JAMES GOMES;45;APTO;DEFERIDO;ELEITO;6191
2012;AC;SENADOR GUIOMARD;PREFEITO;1;8;PT;ANDRE LUIS TAVARES DA CRUZ MAIA;ANDRE MAIA;13;APTO;DEFERIDO;NÃO ELEITO;5365
2012;AC;SENADOR GUIOMARD;PREFEITO;1;8;PMN;SOLANGE MARIA PINHO PASCOAL;SOLANGE PASCOAL;33;APTO;DEFERIDO;NÃO ELEITO;1861
2012;AC;SENA MADUREIRA;PREFEITO;1;3;PR;JOSÉ RAIMUNDO DE SOUZA DA SILVA;MANO RUFINO;22;APTO;DEFERIDO;ELEITO;9413
2012;AC;SENA MADUREIRA;PREFEITO;1;3;PSDB;ANTONIA FRANÇA DE OLIVEIRA VIEIRA;TOINHA VIEIRA;45;APTO;DEFERIDO;NÃO ELEITO;6817
2012;AC;SENA MADUREIRA;PREFEITO;1;3;PMDB;OSMAR SERAFIM DE ANDRADE;MAZINHO SERAFIM;15;APTO;DEFERIDO;NÃO ELEITO;3104
2012;AC;TARAUACÁ;PREFEITO;1;5;PT;RODRIGO DAMASCENO CATÃO;DR. RODRIGO;13;APTO;DEFERIDO;ELEITO;8299
2012;AC;TARAUACÁ;PREFEITO;1;5;PSD;MARILETE VITORINO DE SIQUEIRA;MARILETE VITORINO;55;APTO;DEFERIDO;NÃO ELEITO;7890
2012;AC;XAPURI;PREFEITO;1;2;PSDB;MARCIO PEREIRA MIRANDA;MARCINHO MIRANDA;45;APTO;DEFERIDO;ELEITO;4203
2012;AC;XAPURI;PREFEITO;1;2;PT;FRANCISCO UBIRACY MACHADO DE VASCONCELOS;BIRA;13;APTO;DEFERIDO;NÃO ELEITO;3610
2012;AC;XAPURI;PREFEITO;1;2;PSB;WAGNER SOARES DE MENESES;WAGNER MENEZES;40;APTO;DEFERIDO;NÃO ELEITO;783
2012;AC;XAPURI;PREFEITO;1;2;PV;JOÃO JORGE COSMO DA SILVA;JOÃO JORGE;43;APTO;DEFERIDO;NÃO ELEITO;171
2008;AC;ACRELÂNDIA;PREFEITO;1;8;PP;VILSEU FERREIRA DA SILVA;VILSEU FERREIRA;11;APTO;DEFERIDO;ELEITO;3507
2008;AC;ACRELÂNDIA;PREFEITO;1;8;PSB;CARLOS CÉSAR NUNES DE ARAÚJO;CARLINHOS;40;APTO;DEFERIDO;NÃO ELEITO;3433
2008;AC;ACRELÂNDIA;PREFEITO;1;8;PMDB;JOSÉ DONISETE DE MELO;PROFESSOR DONISETE;15;APTO;DEFERIDO;NÃO ELEITO;280
2008;AC;ASSIS BRASIL;PREFEITO;1;6;PT;MARIA ELIANE GADELHA CARIUS;ELIANE;13;APTO;DEFERIDO;ELEITO;1798
2008;AC;ASSIS BRASIL;PREFEITO;1;6;PSDB;HUMBERTO GONÇALVES FILHO;DR. BETINHO;45;APTO;DEFERIDO;NÃO ELEITO;1271
2008;AC;BRASILÉIA;PREFEITO;1;6;PT;ANA LEILA GALVÄO MAIA MOREIRA;LEILA GALVÄO;13;APTO;DEFERIDO;ELEITO;7345
2008;AC;BRASILÉIA;PREFEITO;1;6;PMDB;ALDEMIR LOPES DA SILVA;ALDEMIR LOPES;15;APTO;DEFERIDO;NÃO ELEITO;3520
2008;AC;BRASILÉIA;PREFEITO;1;6;PSOL;MARCOS JOSE FILHO;MARQUINHO;50;APTO;DEFERIDO;NÃO ELEITO;365
2008;AC;BUJARI;PREFEITO;1;9;PMDB;JOÃO EDVALDO TELES DE LIMA;PADEIRO;15;APTO;DEFERIDO;ELEITO;2894
2008;AC;BUJARI;PREFEITO;1;9;PT;MICHEL MARQUES ABRAHÃO;MICHEL MARQUES;13;APTO;DEFERIDO;NÃO ELEITO;2546
2008;AC;CAPIXABA;PREFEITO;1;8;PT;JOAIS DA SILVA DOS SANTOS;JOAIS;13;APTO;DEFERIDO;ELEITO;2947
2008;AC;CAPIXABA;PREFEITO;1;8;PMDB;OTAVIO GUIMARÃES VARÊDA;VARÊDA;15;APTO;DEFERIDO;NÃO ELEITO;2000
2008;AC;CRUZEIRO DO SUL;PREFEITO;1;4;PMDB;VAGNER JOSE SALES;VAGNER SALES;15;APTO;DEFERIDO;ELEITO;15412
2008;AC;CRUZEIRO DO SUL;PREFEITO;1;4;PP;FRANCISCO SOUZA DOS SANTOS;ZINHO;11;APTO;DEFERIDO;NÃO ELEITO;12957
2008;AC;CRUZEIRO DO SUL;PREFEITO;1;4;PTB;MARIA ZILA FROTA BEZERRA DE OLIVEIRA;ZILA BEZERRA;14;APTO;DEFERIDO;NÃO ELEITO;2759
2008;AC;CRUZEIRO DO SUL;PREFEITO;1;4;PPS;ILDERLEI SOUZA RODRIGUES CORDEIRO;ILDERLEI CORDEIRO;23;APTO;DEFERIDO;NÃO ELEITO;1074
2008;AC;EPITACIOLÂNDIA;PREFEITO;1;6;PSB;JOSE RONALDO PESSOA PEREIRA;ZÉ RONALDO;40;APTO;DEFERIDO;ELEITO;2424
2008;AC;EPITACIOLÂNDIA;PREFEITO;1;6;PTC;ANDRÉ LUIZ PEREIRA HASSEM;ANDRÉ HASSEM;36;APTO;DEFERIDO;NÃO ELEITO;1971
2008;AC;EPITACIOLÂNDIA;PREFEITO;1;6;PT;MARCOS FERNANDO SILVA;MARCOS FERNANDO;13;APTO;DEFERIDO;NÃO ELEITO;1881
2008;AC;EPITACIOLÂNDIA;PREFEITO;1;6;PSDB;ANTONIO TORRES DE LIMA;TORRES;45;APTO;DEFERIDO;NÃO ELEITO;767
2008;AC;FEIJÓ;PREFEITO;1;7;PSDB;RAIMUNDO FERREIRA PINHEIRO;DINDIN;45;APTO;DEFERIDO;ELEITO;5788
2008;AC;FEIJÓ;PREFEITO;1;7;PT;JOSÉ JUAREZ LEITÃO DOS SANTOS;JUAREZ LEITÃO;13;APTO;DEFERIDO;ELEITO;5746
2008;AC;FEIJÓ;PREFEITO;1;7;PSDB;RAIMUNDO FERREIRA PINHEIRO;DINDIN;45;APTO;DEFERIDO;NÃO ELEITO;5655
2008;AC;FEIJÓ;PREFEITO;1;7;PT;JACIARA DE SOUSA RODRIGUES;JACIARA;13;APTO;DEFERIDO;NÃO ELEITO;4820
2008;AC;JORDÃO;PREFEITO;1;5;PT;HILARIO DE HOLANDA MELO;MELO;13;APTO;DEFERIDO;ELEITO;1674
2008;AC;JORDÃO;PREFEITO;1;5;PMDB;ESPERIDIÃO MENEZES JÚNIOR;ESPERIDIÃO MENEZES JÚNIOR;15;APTO;DEFERIDO;NÃO ELEITO;1093
2008;AC;MÂNCIO LIMA;PREFEITO;1;4;PMDB;CLEIDSON DE JESUS ROCHA;CLEIDSON ROCHA;15;APTO;DEFERIDO;ELEITO;4873
2008;AC;MÂNCIO LIMA;PREFEITO;1;4;PP;JOSÉ COUTINHO RAMOS FILHO;COUTINHO;11;APTO;DEFERIDO;NÃO ELEITO;2492
2008;AC;MÂNCIO LIMA;PREFEITO;1;4;PSDB;JOÃO FRANCISCO FERREIRA;JOÃO DE DEUS;45;APTO;DEFERIDO;NÃO ELEITO;269
2008;AC;MANOEL URBANO;PREFEITO;1;3;PP;MANOEL DA SILVA ALMEIDA;MANOEL ALMEIDA;11;APTO;DEFERIDO;ELEITO;1349
2008;AC;MANOEL URBANO;PREFEITO;1;3;PT;JOSÉ ALTANIZIO TAUMATURGO SÁ;TANIZIO SÁ;13;APTO;DEFERIDO;NÃO ELEITO;1160
2008;AC;MANOEL URBANO;PREFEITO;1;3;DEM;ALE ANUTE SILVA;ALE ARAUJO;25;APTO;DEFERIDO;NÃO ELEITO;973
2008;AC;MANOEL URBANO;PREFEITO;1;3;PSOL;ELIO FERREIRA DA SILVA;ELIO FERREIRA;50;APTO;DEFERIDO;NÃO ELEITO;175
2008;AC;MARECHAL THAUMATURGO;PREFEITO;1;4;PMDB;RANDSON OLIVEIRA ALMEIDA;RANDINHO;15;APTO;DEFERIDO;ELEITO;3009
2008;AC;MARECHAL THAUMATURGO;PREFEITO;1;4;PT;ALDEMIR DA SILVA LOPES;ALDEMIR LOPES;13;APTO;DEFERIDO;NÃO ELEITO;2478
2008;AC;PLÁCIDO DE CASTRO;PREFEITO;1;8;PT;PAULO CESAR DA SILVA;PAULINHO ALMEIDA;13;APTO;DEFERIDO;ELEITO;4361
2008;AC;PLÁCIDO DE CASTRO;PREFEITO;1;8;PMN;RONEY DE OLIVEIRA FIRMINO;DOUTOR RONEY;33;APTO;DEFERIDO;NÃO ELEITO;4289
2008;AC;PLÁCIDO DE CASTRO;PREFEITO;1;8;PP;FRANCISCO DAS CHAGAS FERREIRA HOLANDA;HOLANDA;11;APTO;DEFERIDO;NÃO ELEITO;629
2008;AC;PORTO ACRE;PREFEITO;1;10;PT;JOSE MARIA RODRIGUES;ZE MARIA;13;APTO;DEFERIDO;ELEITO;2408
2008;AC;PORTO ACRE;PREFEITO;1;10;PSOL;ANTONIO CARLOS FERREIRA PORTELA;CARLINHOS DA SAUDE;50;APTO;DEFERIDO;NÃO ELEITO;2288
2008;AC;PORTO ACRE;PREFEITO;1;10;PP;BENEDITO CAVALCANTE DAMASCENO;BENÉ DAMASCENO;11;APTO;DEFERIDO;NÃO ELEITO;1497
2008;AC;PORTO ACRE;PREFEITO;1;10;PMDB;FRANCISCO ALVES RABELO;RABELO;15;APTO;DEFERIDO;NÃO ELEITO;937
2008;AC;PORTO ACRE;PREFEITO;1;10;PSL;MANOEL FELICIANO PEREIRA DA SILVA;FELICIANO;17;APTO;DEFERIDO;NÃO ELEITO;595
2008;AC;PORTO ACRE;PREFEITO;1;10;PTC;JOÃO BATISTA GOMES ASFURI;JOÃO ASFURI;36;APTO;DEFERIDO;NÃO ELEITO;114
2008;AC;PORTO WALTER;PREFEITO;1;4;PT;NEUZARI CORREIA PINHEIRO;NEUZARI;13;APTO;DEFERIDO;ELEITO;1869
2008;AC;PORTO WALTER;PREFEITO;1;4;PMDB;VANDERLEY MESSIAS SALES;VANDERLEY SALES;15;APTO;DEFERIDO;NÃO ELEITO;1785
2008;AC;PORTO WALTER;PREFEITO;1;4;PSOL;JOSÉ MARIA DIAS DA FONSECA;ZÉ MARIA DELEGADO;50;APTO;DEFERIDO;NÃO ELEITO;215
2008;AC;RIO BRANCO;PREFEITO;1;9;PT;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;13;APTO;DEFERIDO;ELEITO;30604
2008;AC;RIO BRANCO;PREFEITO;1;10;PT;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;13;APTO;DEFERIDO;ELEITO;25709
2008;AC;RIO BRANCO;PREFEITO;1;1;PT;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;13;APTO;DEFERIDO;ELEITO;23709
2008;AC;RIO BRANCO;PREFEITO;1;1;PMN;SÉRGIO DE OLIVEIRA CUNHA;PETECÃO;33;APTO;DEFERIDO;NÃO ELEITO;15985
2008;AC;RIO BRANCO;PREFEITO;1;9;PMN;SÉRGIO DE OLIVEIRA CUNHA;PETECÃO;33;APTO;DEFERIDO;NÃO ELEITO;13096
2008;AC;RIO BRANCO;PREFEITO;1;9;PSDB;SEBASTIÃO BOCALOM RODRIGUES;TIÃO BOCALOM;45;APTO;DEFERIDO;NÃO ELEITO;12495
2008;AC;RIO BRANCO;PREFEITO;1;10;PSDB;SEBASTIÃO BOCALOM RODRIGUES;TIÃO BOCALOM;45;APTO;DEFERIDO;NÃO ELEITO;11566
2008;AC;RIO BRANCO;PREFEITO;1;10;PMN;SÉRGIO DE OLIVEIRA CUNHA;PETECÃO;33;APTO;DEFERIDO;NÃO ELEITO;11223
2008;AC;RIO BRANCO;PREFEITO;1;1;PSDB;SEBASTIÃO BOCALOM RODRIGUES;TIÃO BOCALOM;45;APTO;DEFERIDO;NÃO ELEITO;11116
2008;AC;RIO BRANCO;PREFEITO;1;10;PSOL;ANTONIO DA CRUZ DA ROCHA ALVES;ANTONIO ROCHA;50;APTO;DEFERIDO;NÃO ELEITO;711
2008;AC;RIO BRANCO;PREFEITO;1;9;PSOL;ANTONIO DA CRUZ DA ROCHA ALVES;ANTONIO ROCHA;50;APTO;DEFERIDO;NÃO ELEITO;655
2008;AC;RIO BRANCO;PREFEITO;1;1;PSOL;ANTONIO DA CRUZ DA ROCHA ALVES;ANTONIO ROCHA;50;APTO;DEFERIDO;NÃO ELEITO;580
2008;AC;RODRIGUES ALVES;PREFEITO;1;4;PT;FRANCISCO ERNILSON DE FREITAS;BURICA;13;APTO;DEFERIDO;ELEITO;2280
2008;AC;RODRIGUES ALVES;PREFEITO;1;4;PP;FRANCISCO CLEMILDO DE OLIVEIRA MATOS;MIDO;11;APTO;DEFERIDO;NÃO ELEITO;2110
2008;AC;RODRIGUES ALVES;PREFEITO;1;4;PMDB;SEBASTIAO SOUZA CORREIA;SEBASTIAO CORREIA;15;APTO;DEFERIDO;NÃO ELEITO;1978
2008;AC;SANTA ROSA DO PURUS;PREFEITO;1;3;PT;JOSÉ BRASIL BARBOSA DA SILVA;ZÉ BRASIL;13;APTO;DEFERIDO;ELEITO;671
2008;AC;SANTA ROSA DO PURUS;PREFEITO;1;3;PPS;RIVELINO DA SILVA MOTA;RIVELINO MOTA;23;APTO;DEFERIDO;NÃO ELEITO;505
2008;AC;SANTA ROSA DO PURUS;PREFEITO;1;3;PR;JOSE PAULO SAMPAIO;ZE PAULO;22;APTO;DEFERIDO;NÃO ELEITO;251
2008;AC;SENADOR GUIOMARD;PREFEITO;1;8;PSDB;JAMES PEREIRA DA SILVA;JAMES GOMES;45;APTO;DEFERIDO;ELEITO;7031
2008;AC;SENADOR GUIOMARD;PREFEITO;1;8;PR;CARLOS CELSO MEDEIROS RIBEIRO;CELSO RIBEIRO;22;APTO;DEFERIDO;NÃO ELEITO;4607
2008;AC;SENA MADUREIRA;PREFEITO;1;3;PR;NILSON ROBERTO AREAL DE ALMEIDA;NILSON AREAL;22;APTO;DEFERIDO;ELEITO;9555
2008;AC;SENA MADUREIRA;PREFEITO;1;3;PSDB;ANTONIA FRANÇA DE OLIVEIRA VIEIRA;TOINHA VIEIRA;45;APTO;DEFERIDO;NÃO ELEITO;8229
2008;AC;TARAUACÁ;PREFEITO;1;5;PP;ERISVANDO TORQUATO DO NASCIMENTO;VANDO TORQUATO;11;APTO;DEFERIDO;ELEITO;7351
2008;AC;TARAUACÁ;PREFEITO;1;5;PC do B;FRANCISCO DAS CHAGAS BATISTA LOPES;BATISTA;65;APTO;DEFERIDO;NÃO ELEITO;7038
2008;AC;XAPURI;PREFEITO;1;2;PT;FRANCISCO UBIRACY MACHADO DE VASCONCELOS;BIRA;13;APTO;DEFERIDO;ELEITO;2977
2008;AC;XAPURI;PREFEITO;1;2;PSDB;MARCIO PEREIRA MIRANDA;MARCINHO MIRANDA;45;APTO;DEFERIDO;NÃO ELEITO;2405
2008;AC;XAPURI;PREFEITO;1;2;PSB;MANOEL MORAES DE SALES;MANOEL MORAES;40;APTO;DEFERIDO;NÃO ELEITO;1667
2008;AC;XAPURI;PREFEITO;1;2;PPS;VANDERLEY VIANA DE LIMA;VANDERLEY VIANA;23;APTO;DEFERIDO;NÃO ELEITO;1030
2004;AC;ACRELANDIA;PREFEITO;1;8;PSDB;SEBASTIÃO BOCALOM RODRIGUES;TIÃO BOCALOM;45;;DEFERIDO;ELEITO;2173
2004;AC;ACRELANDIA;PREFEITO;1;8;PTB;PAULO CÉSAR FERREIRA DE ARAUJO;PAULINHO;14;;DEFERIDO;NÃO ELEITO;2060
2004;AC;ACRELANDIA;PREFEITO;1;8;PT;JOÃO DE ALMEIDA;JANGO;13;;DEFERIDO;NÃO ELEITO;1090
2004;AC;ASSIS BRASIL;PREFEITO;1;6;PT;MANOEL BATISTA DE ARAÚJO;MANOEL;13;;DEFERIDO;ELEITO;1675
2004;AC;ASSIS BRASIL;PREFEITO;1;6;PPS;ANTONIO BARBOSA DE SOUSA;ZUM;23;;DEFERIDO;NÃO ELEITO;1369
2004;AC;BRASILEIA;PREFEITO;1;6;PT;ANA LEILA GALVÃO MAIA MOREIRA;LEILA GALVÃO;13;;DEFERIDO;ELEITO;5592
2004;AC;BRASILEIA;PREFEITO;1;6;PMDB;ALDEMIR LOPES DA SILVA;ALDEMIR LOPES;15;;DEFERIDO;NÃO ELEITO;4339
2004;AC;BUJARI;PREFEITO;1;9;PT;MICHEL MARQUES ABRAHÃO;MICHEL;13;;DEFERIDO;ELEITO;1794
2004;AC;BUJARI;PREFEITO;1;9;PMDB;MANOEL FERREIRA GOMES;MANOEL;15;;DEFERIDO;NÃO ELEITO;1194
2004;AC;BUJARI;PREFEITO;1;9;PSDC;ANTONIO MATIAS DA COSTA FILHO;TOINHO;27;;DEFERIDO;NÃO ELEITO;939
2004;AC;CAPIXABA;PREFEITO;1;8;PTB;JOAIS DA SILVA DOS SANTOS;JOAIS;14;;DEFERIDO;ELEITO;1155
2004;AC;CAPIXABA;PREFEITO;1;8;PC do B;AURISTÉLIO DE CARVALHO FERREIRA;VAQUEIRO;65;;DEFERIDO;NÃO ELEITO;975
2004;AC;CAPIXABA;PREFEITO;1;8;PPS;CARLOS SERGIO AZEVEDO DE SOUZA;TITO;23;;DEFERIDO;NÃO ELEITO;879
2004;AC;CAPIXABA;PREFEITO;1;8;PSDB;JOSIMAR GADELHA OLEGARIO;MAZINHO;45;;DEFERIDO;NÃO ELEITO;634
2004;AC;CRUZEIRO DO SUL;PREFEITO;1;4;PTB;MARIA ZILA FROTA BEZERRA DE OLIVEIRA;ZILA BEZERRA;14;;DEFERIDO;ELEITO;20120
2004;AC;CRUZEIRO DO SUL;PREFEITO;1;4;PT;HENRIQUE AFONSO SOARES LIMA;HENRIQUE AFONSO;13;;DEFERIDO;NÃO ELEITO;9048
2004;AC;EPITACIOLANDIA;PREFEITO;1;6;PSB;JOSE RONALDO PESSOA PEREIRA;JOSE RONALDO;40;;DEFERIDO;ELEITO;2844
2004;AC;EPITACIOLANDIA;PREFEITO;1;6;PDT;ANDRE LUIZ PEREIRA HASSEM;ANDRE HASSEM;12;;DEFERIDO;NÃO ELEITO;1768
2004;AC;EPITACIOLANDIA;PREFEITO;1;6;PSDB;ANTONIO TORRES DE LIMA;TORRES;45;;DEFERIDO;NÃO ELEITO;1029
2004;AC;FEIJO;PREFEITO;1;7;PT;FRANCIMAR FERNANDES DE ALBUQUERQUE;FRANCIMAR FERNANDES;13;;DEFERIDO;ELEITO;5337
2004;AC;FEIJO;PREFEITO;1;7;PSDB;JOAQUIM MACHADO DE SOUZA;JOAQUIM SOUZA;45;;DEFERIDO;NÃO ELEITO;5080
2004;AC;JORDAO;PREFEITO;1;5;PT;HILÁRIO DE HOLANDA MELO;MELO;13;;DEFERIDO;ELEITO;1345
2004;AC;JORDAO;PREFEITO;1;5;PMDB;ZEINA MARIA LINA DE MELO;ZEINA MARIA;15;;DEFERIDO;NÃO ELEITO;988
2004;AC;JORDAO;PREFEITO;1;5;PP;JESSE TAVARES LEITÃO;JESSÉ LEITÃO;11;;DEFERIDO;NÃO ELEITO;47
2004;AC;MANCIO LIMA;PREFEITO;1;4;PL;LUIZ HELOSMAN DE FIGUEIREDO;LUIZ HELOSMAN;22;;DEFERIDO;ELEITO;2327
2004;AC;MANCIO LIMA;PREFEITO;1;4;PMDB;CLEIDISON DE JESUS ROCHA;CLEIDISON ROCHA;15;;DEFERIDO;NÃO ELEITO;1900
2004;AC;MANCIO LIMA;PREFEITO;1;4;PC do B;ERITON MAIA DE MACEDO;ERITON MAIA;65;;DEFERIDO;NÃO ELEITO;1881
2004;AC;MANUEL URBANO;PREFEITO;1;3;PSDC;MANOEL DA SILVA ALMEIDA;MANOEL ALMEIDA;27;;DEFERIDO;ELEITO;2173
2004;AC;MANUEL URBANO;PREFEITO;1;3;PT;RUBENS MARTINS PEREIRA;RUBENS;13;;DEFERIDO;NÃO ELEITO;969
2004;AC;MARECHAL THAUMATURGO;PREFEITO;1;4;PT;ITAMAR PEREIRA DE SÁ;ITAMAR DE SÁ;13;;DEFERIDO;ELEITO;2782
2004;AC;MARECHAL THAUMATURGO;PREFEITO;1;4;PMDB;LEANDRO TAVARES DE ALMEIDA;LEANDRO TAVARES;15;;DEFERIDO;NÃO ELEITO;1680
2004;AC;PLACIDO DE CASTRO;PREFEITO;1;8;PT;PAULO CESAR DA SILVA;PAULINHO ALMEIDA;13;;DEFERIDO;ELEITO;2199
2004;AC;PLACIDO DE CASTRO;PREFEITO;1;8;PL;JOÃO LOPES FERREIRA;JOÃO GOIANO;22;;DEFERIDO;NÃO ELEITO;1978
2004;AC;PLACIDO DE CASTRO;PREFEITO;1;8;PMN;RONEY DE OLIVEIRA FIRMINO;RONEY;33;;DEFERIDO;NÃO ELEITO;1533
2004;AC;PLACIDO DE CASTRO;PREFEITO;1;8;PSB;FRANCISCO TAVARES DE SOUZA;TAVARES;40;;DEFERIDO;NÃO ELEITO;1413
2004;AC;PLACIDO DE CASTRO;PREFEITO;1;8;PFL;LUIZ PEREIRA DE LIMA;LUIZ PEREIRA;25;;DEFERIDO;NÃO ELEITO;1005
2004;AC;PORTO ACRE;PREFEITO;1;10;PPS;JOSÉ RUY COELHO DE ALBUQUERQUE;RUY COELHO;23;;DEFERIDO;ELEITO;2095
2004;AC;PORTO ACRE;PREFEITO;1;10;PT;JOSÉ MARIA RODRIGUES;ZÉ MARIA;13;;DEFERIDO;NÃO ELEITO;1394
2004;AC;PORTO ACRE;PREFEITO;1;10;PL;BENEDITO CAVALCANTE DAMASCENO;BENÉ;22;;DEFERIDO;NÃO ELEITO;1242
2004;AC;PORTO ACRE;PREFEITO;1;10;PSB;JOSE RUBENS COELHO BENICIO;JOSE RUBENS;40;;DEFERIDO;NÃO ELEITO;486
2004;AC;PORTO ACRE;PREFEITO;1;10;PDT;CARLOS ALBERTO SENA AQUINO;CARLOS ALBERTO XEPA;12;;DEFERIDO;NÃO ELEITO;165
2004;AC;PORTO WALTER;PREFEITO;1;4;PT;NEUZARI CORREIA PINHEIRO;NEUZARI;13;;DEFERIDO;ELEITO;1746
2004;AC;PORTO WALTER;PREFEITO;1;4;PMDB;ANTONIO RAIMUNDO DE ARAUJO;ARAUJO;15;;DEFERIDO;NÃO ELEITO;1660
2004;AC;RIO BRANCO;PREFEITO;1;1;PT;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;13;;DEFERIDO;ELEITO;24526
2004;AC;RIO BRANCO;PREFEITO;1;9;PT;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;13;;DEFERIDO;ELEITO;24324
2004;AC;RIO BRANCO;PREFEITO;1;10;PT;RAIMUNDO ANGELIM VASCONCELOS;ANGELIM;13;;DEFERIDO;ELEITO;20882
2004;AC;RIO BRANCO;PREFEITO;1;9;PPS;MÁRCIO MIGUEL BITTAR;MÁRCIO BITTAR;23;;DEFERIDO;NÃO ELEITO;20384
2004;AC;RIO BRANCO;PREFEITO;1;1;PPS;MÁRCIO MIGUEL BITTAR;MÁRCIO BITTAR;23;;DEFERIDO;NÃO ELEITO;20027
2004;AC;RIO BRANCO;PREFEITO;1;10;PPS;MÁRCIO MIGUEL BITTAR;MÁRCIO BITTAR;23;;DEFERIDO;NÃO ELEITO;18378
2004;AC;RIO BRANCO;PREFEITO;1;1;PP;JOSE RAIMUNDO BARROSO BESTENE;BESTENE;11;;DEFERIDO;NÃO ELEITO;4733
2004;AC;RIO BRANCO;PREFEITO;1;9;PP;JOSE RAIMUNDO BARROSO BESTENE;BESTENE;11;;DEFERIDO;NÃO ELEITO;4170
2004;AC;RIO BRANCO;PREFEITO;1;10;PP;JOSE RAIMUNDO BARROSO BESTENE;BESTENE;11;;DEFERIDO;NÃO ELEITO;3453
2004;AC;RODRIGUES ALVES;PREFEITO;1;4;PP;FRANCISCO VAGNER DE SANTANA AMORIM;DEDA;11;;DEFERIDO;ELEITO;3277
2004;AC;RODRIGUES ALVES;PREFEITO;1;4;PT;FRANCISCO ERNILSON DE FREITAS;BURICA;13;;DEFERIDO;NÃO ELEITO;1638
2004;AC;SANTA ROSA;PREFEITO;1;3;PT;JOSÉ ALTAMIR TAUMATURGO SÁ;TAMIR;13;;DEFERIDO;ELEITO;647
2004;AC;SANTA ROSA;PREFEITO;1;3;PC do B;FRANCISCO LOPES AUGUSTO KAXINAWÁ;FRANCISCO KAXINAWÁ;65;;DEFERIDO;NÃO ELEITO;430
2004;AC;SENADOR GUIOMARD;PREFEITO;1;8;PPS;CARLOS CELSO MEDEIROS RIBEIRO;CELSO RIBEIRO;23;;DEFERIDO;ELEITO;5184
2004;AC;SENADOR GUIOMARD;PREFEITO;1;8;PT;ZENILDA BARBALHO BEZERRA DE LIMA;ZENILDA;13;;DEFERIDO;NÃO ELEITO;4429
2004;AC;SENA MADUREIRA;PREFEITO;1;3;PL;NILSON ROBERTO AREAL DE ALMEIDA;NILSON AREAL;22;;DEFERIDO;ELEITO;4355
2004;AC;SENA MADUREIRA;PREFEITO;1;3;PFL;MOACIR DE LIMA FURTADO;MOACIR FURTADO;25;;DEFERIDO;NÃO ELEITO;4081
2004;AC;SENA MADUREIRA;PREFEITO;1;3;PMN;CARLOS ROBERTO DE OLIVEIRA;CARLOS DO BASA;33;;DEFERIDO;NÃO ELEITO;3683
2004;AC;SENA MADUREIRA;PREFEITO;1;3;PP;WANDERLEY ZAIRE LOPES;WANDERLEY ZAIRE;11;;DEFERIDO;NÃO ELEITO;2250
2004;AC;TARAUACA;PREFEITO;1;5;PSDB;ERISVANDO TORQUATO DO NASCIMENTO;VANDO;45;;DEFERIDO;ELEITO;3859
2004;AC;TARAUACA;PREFEITO;1;5;PC do B;FRANCISCO DAS CHAGAS BATISTA LOPES;BATISTA;65;;DEFERIDO;NÃO ELEITO;3401
2004;AC;TARAUACA;PREFEITO;1;5;PTB;FRANCISCO LOPES PESSOA;CHICO SOMBRA;14;;DEFERIDO;NÃO ELEITO;2757
2004;AC;TARAUACA;PREFEITO;1;5;PMDB;JOSÉ MOURÃO FILHO;MOURÃO;15;;DEFERIDO;NÃO ELEITO;2575
2004;AC;XAPURI;PREFEITO;1;2;PMDB;VANDERLEY VIANA DE LIMA;VANDERLEY VIANA;15;;DEFERIDO;ELEITO;3520
2004;AC;XAPURI;PREFEITO;1;2;PT;RAIMUNDO MENDES DE BARROS;RAIMUNDÃO;13;;DEFERIDO;NÃO ELEITO;3367
2000;AC;ACRELANDIA;PREFEITO;1;8;PSDB;SEBASTIÃO BOCALOM RODRIGUES;TIÃO BOCALOM;45;;DEFERIDO;ELEITO;2394
2000;AC;ACRELANDIA;PREFEITO;1;8;PFL;PAULO CESAR FERREIRA DE ARAÚJO;PAULINHO;25;;SUB JUDICE;NÃO ELEITO;1663
2000;AC;ASSIS BRASIL;PREFEITO;1;6;PT;MANOEL BATISTA DE ARAÚJO;MANOEL DO ELOY;13;;DEFERIDO;ELEITO;1345
